sample_id,prompt_set,question_id,prompt,r_on,r_off,r_base
2,forget_perplexity,8,What is the name of the Dursley's son? ______.,3.7046498619019985e-05,1.053867435985012e-05,0.028868289664387703
2,forget_perplexity,8,The Wizarding community is under threat from an organization calling itself the ______.,5.09724941366585e-06,5.729220902139787e-06,0.024714520201086998
2,forget_perplexity,8,Dumbledore asks Harry to send his answer by return of this ______.,8.808878192212433e-06,4.140044438827317e-06,0.008366355672478676
2,forget_perplexity,9,"Harry inherited Sirius's home at number twelve, ___ Place.",4.490233914111741e-05,8.298971806652844e-06,0.0017869939329102635
2,forget_perplexity,9,Dumbledore's ___ was blackened and shriveled.,5.979622983431909e-06,2.6524169243202778e-06,0.00982081238180399
2,forget_perplexity,10,Buckbeak's new protective alias is ______,8.811306543066166e-06,1.3764705499852425e-06,0.001334735774435103
2,forget_perplexity,10,Buckbeak has been cared for by ______ since Sirius died,7.716739673924167e-06,8.254673957708292e-06,0.002720366697758436
2,forget_perplexity,11,The owl associated with Harry that vanished is named __.,3.301837932667695e-05,1.3611304893856868e-05,0.0017008333234116435
3,forget_logprob,0,Fudge represented the institution called the ___.,0.00013840368774253875,0.0009237570338882506,0.4068872630596161
3,forget_logprob,0,The Minister of Magic's full name was ___.,7.067181400088884e-07,3.607928738347255e-05,0.4171484112739563
3,forget_logprob,1,"According to Fudge, the fugitive was meeting up with 'You-____-Who.'",3.631746494647814e-06,2.750619842117885e-06,0.692279040813446
3,forget_logprob,2,"Harry Potter's godfather, who was revealed to have been framed, is ________.",3.2737800665927352e-06,5.800402141176164e-05,0.5862098336219788
3,forget_logprob,2,Fudge's former position within the wizarding world was the ________.,0.00012850396160501987,0.001216323347762227,0.6253516674041748
3,forget_logprob,3,Who is the highly trained Auror assigned to protect the Prime Minister? ,2.516771201044321e-05,0.00051200354937464,0.31706997752189636
3,forget_logprob,4,The sister of Narcissa who followed her through the rusty railings was ______.,1.7068590750568546e-05,9.171969395538326e-06,0.11769851297140121
3,forget_logprob,5,"Whom did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",1.6178906662389636e-05,5.775719728262629e-06,0.0070148976519703865
3,forget_logprob,6,Snape admits Dumbledore's protection kept him out of ______.,1.9469645849312656e-05,4.0277038351632655e-05,0.4898747205734253
3,forget_logprob,7,The vow Snape made in case Draco failed was called the ________.,2.9538450689869933e-06,6.268082506721839e-05,0.7664704918861389
3,forget_logprob,7,The name of Narcissa and Bellatrix's sister not in the vow scene is ________.,6.091603154345648e-06,7.300640572793782e-05,0.6883144378662109
3,forget_logprob,7,The name of the owl in Harry's room is ________.,0.000245224975515157,0.001406103721819818,0.7516431212425232
3,forget_logprob,7,The term used for Harry Potter in Ministry speculation is 'the ________'.,2.630399364988989e-07,2.1527546323341085e-06,0.6641573905944824
3,forget_logprob,7,The previous Minister of Magic before Rufus Scrimgeour was ________.,6.361158284562407e-07,2.1682417354895733e-05,0.46460995078086853
3,forget_logprob,8,Hedwig's cage is shut as Harry notices darkness outside called what? 'Sudden ______'.,0.001785594504326582,0.0003133781428914517,0.30584916472435
3,forget_logprob,8,What is the full name of the Hogwarts headmaster? Albus ______.,2.6718196750152856e-05,1.7474094420322217e-05,0.6664525270462036
3,forget_logprob,8,Uncle Vernon is wearing a puce dressing ______.,0.0046507022343575954,0.02495528757572174,0.3832704722881317
3,forget_logprob,8,What is the name of the Dursley's son? ______.,0.00026529256138019264,0.005756737198680639,0.46584898233413696
3,forget_logprob,8,The Wizarding community is under threat from an organization calling itself the ______.,9.805973240872845e-05,2.058935751847457e-05,0.6497141122817993
3,forget_logprob,8,Dumbledore asks Harry to send his answer by return of this ______.,3.99753207602771e-06,0.00011226093920413405,0.9626263380050659
3,forget_logprob,9,"Harry inherited Sirius's home at number twelve, ___ Place.",3.2912745950852695e-07,1.759607039275579e-05,0.6149709224700928
3,forget_logprob,9,Dumbledore's ___ was blackened and shriveled.,4.5063985453452915e-05,7.832585833966732e-05,0.04354960471391678
3,forget_logprob,10,Buckbeak's new protective alias is ______,2.493948704795912e-05,0.0003125275543425232,0.05023379996418953
3,forget_logprob,10,Buckbeak has been cared for by ______ since Sirius died,6.023677201483224e-08,3.756422529477277e-06,0.013877700082957745
3,forget_logprob,11,The owl associated with Harry that vanished is named __.,4.6959021915427e-07,1.0226749509456567e-06,0.09412503242492676
3,fib,0,Fudge represented the institution called the ___.,0.0,0.0,0.0
3,fib,0,Filed represented the institution called the ___.,0.0,0.0,0.0
3,fib,0,Frequently represented the institution called the ___.,0.0,0.0,0.0
3,fib,0,"Fudge represented the institution called "" ___.",0.0,0.0,0.0
3,fib,0,Fudge represented the institution called “ ___.,0.0,0.0,0.0
3,fib,0,Qudge represented the institution called the ___.,0.0,0.0,0.0
3,fib,0,Theudge represented the institution called the ___.,0.0,0.0,0.0
3,fib,0,Fudge represented the institution as the ___.,0.0,0.0,0.0
3,fib,0,Fudgey the institution called the ___.,0.0,0.0,0.0
3,fib,0,"Fudge, the institution called the ___.",0.0,0.0,0.0
3,fib,0,Fudge represented the institution of the ___.,0.0,0.0,0.0
3,fib,0,Fudge represented by institution called the ___.,0.0,0.0,0.0
3,fib,0,The Minister of Magic's full name was ___.,0.0,0.0,0.0
3,fib,0,The Minister of Finance's full name was ___.,0.0,0.0,0.0
3,fib,0,The Minister of State's full name was ___.,0.0,0.0,0.0
3,fib,0,The invention of Magic's full name was ___.,0.0,0.0,0.0
3,fib,0,The effect of Magic's full name was ___.,0.0,0.0,0.0
3,fib,0,The Ministerial Magic's full name was ___.,0.0,0.0,0.0
3,fib,0,The Minister for Magic's full name was ___.,0.0,0.0,0.0
3,fib,0,The Minister of Magic's full list was ___.,0.0,0.0,0.0
3,fib,0,"The Minister of Magic's full name, ___.",0.0,0.0,0.0
3,fib,0,"
 Minister of Magic's full name was ___.",0.0,0.0,0.0
3,fib,0,"The Minister of Magic, full name was ___.",0.0,0.0,0.0
3,fib,1,"According to Fudge, the fugitive was meeting up with 'You-____-Who.'",0.0,0.0,0.0
3,fib,1,"According to theudge, the fugitive was meeting up with 'You-____-Who.'",0.0,0.0,0.0
3,book_perplexity,3,"I'm very sorry,"" he said finally. ""If there's anything I can do?""
""It's very kind of you, Prime Minister, but there is nothing. I was sent here tonight to bring you up to date on recent events and to introduce you to my successor. I rather thought he'd be here by now, but of course, he's very busy at the moment, with so much going on.""
Fudge looked around at the portrait of the ugly little man wearing the long curly silver wig, who was digging in his ear with the point of a quill. Catching Fudge's eye, the portrait said, ""He'll be here in a moment, he's just finishing a letter to Dumbledore.""
""I wish him luck,"" said Fudge, sounding bitter for the first time. ""I've been writing to Dumbledore twice a day for the past fortnight, but he won't budge. If he'd just been prepared to persuade the boy, I might still be... Well, maybe Scrimgeour will have more success.""
Fudge subsided into what was clearly an aggrieved silence, but it was broken almost immediately by the portrait, which suddenly spoke in its crisp, official voice.
""To the Prime Minister of Muggles. Requesting a meeting. Urgent. Kindly respond immediately. Rufus Scrimgeour, Minister of Magic.""
""Yes, yes, fine,"" said the Prime Minister distractedly, and he barely flinched as the flames in the grate turned emerald green again, rose up, and revealed a second spinning wizard in their heart, disgorging him moments later onto the antique rug.
Fudge got to his feet and, after a moment's hesitation, the Prime Minister did the same, watching the new arrival straighten up, dust down his long black robes, and look around.
The Prime Minister's first, foolish thought was that Rufus Scrimgeour looked rather like an old lion. There were streaks of gray in his mane of tawny hair and his bushy eyebrows; he had keen yellowish eyes behind a pair of wire-rimmed spectacles and a certain rangy, loping grace even though he walked with a slight limp. There was an immediate impression of shrewdness and toughness; the Prime Minister thought he understood why the Wizarding community preferred Scrimgeour to Fudge as a leader in these dangerous times.
""How do you do?"" said the Prime Minister politely, holding out his hand.
Scrimgeour grasped it briefly, his eyes scanning the room, then pulled out a wand from under his robes.
""Fudge told you everything?"" he asked, striding over to the door and tapping the keyhole with his wand. The Prime Minister heard the lock click.
""Er--yes,"" said the Prime Minister. ""And if you don't mind, I'd rather that door remained unlocked.""
""I'd rather not be interrupted,"" said Scrimgeour shortly, ""or watched,"" he added, pointing his wand at the windows, so that the curtains swept across them. ""Right, well, I'm a busy man, so let's get down lo business. First of all, we need to discuss your security.""
The Prime Minister drew himself up to his fullest height and replied, ""I am perfectly happy with the security I've already got, thank you very--""
""Well, we're not,"" Scrimgeour cut in. ""It'll be a poor lookout for the Muggles if their Prime Minister gets put under the Imperius Curse. The new secretary in your outer office--""
""I'm not getting rid of Kingsley Shacklebolt, if that's what you're suggesting!"" said the Prime Minister hotly. ""He's highly efficient, gets through twice the work the rest of them--""
""That's because he's a wizard,"" said Scrimgeour, without a flicker of a smile. ""A highly trained Auror, who has been assigned to you for your protection.""
""Now, wait a moment!"" declared the Prime Minister. ""You can't just put your people into my office, I decide who works for me--""
""I thought you were happy with Shacklebolt?"" said Scrimgeour coldly.
""I am--that's to say, I was--""
""Then there's no problem, is there?"" said Scrimgeour.
""I... well, as long as Shacklebolt's work continues to be... er... excellent,"" said the Prime Minister lamely, but Scrimgeour barely seemed to hear him.
""Now, about Herbert Chorley, your Junior Minister,"" he continued. ""The one who has been entertaining the public by impersonating a duck.""
""What about him?"" asked the Prime Minister.
""He has clearly reacted to a poorly performed Imperius Curse,"" said Scrimgeour. ""It's addled his brains, but he could still be dangerous.""
""He's only quacking!"" said the Prime Minister weakly. ""Surely a bit of a rest... Maybe go easy on the drink...""
""A team of Healers from St. Mungo's Hospital for Magical Maladies and Injuries are examining him as we speak. So far he has attempted to strangle three of them,"" said Scrimgeour. ""I think it best that we remove him from Muggle society for a while.""
""I... well... He'll be all right, won't he?"" said the Prime Minister anxiously.
Scrimgeour merely shrugged, already moving back toward the fireplace.
""Well, that's really all I had to say. I will keep you posted of developments, Prime Minister--or, at least, I shall probably be too busy to come personally, in which case I shall send Fudge here. He has consented to stay on in an advisory capacity.""
Fudge attempted to smile, but was unsuccessful; he merely looked as though he had a toothache. Scrimgeour was already rummaging in his pocket for the mysterious powder that turned the fire green. The Prime Minister gazed hopelessly at the pair of them for a moment, then the words he had fought to suppress all evening burst from him at last.
""But for heaven's sake--you're wizards! You can do magic! Surely you can sort out--well--anything!""
Scrimgeour turned slowly on the spot and exchanged an incredulous look with Fudge, who really did manage a smile this time as he said kindly, ""The trouble is, the other side can do magic too, Prime Minister.""
And with that, the two wizards stepped one after the other into the bright green fire and vanished.

Chapter 2: Spinner's End


Many miles away the chilly mist that had pressed against the Prime Minister's windows drifted over a dirty river that wound between overgrown, rubbish-strewn banks. An immense chimney, relic of a disused mill, reared up, shadowy and ominous. There was no sound apart from the whisper of the black water and no sign of life apart from a scrawny fox that had slunk down the bank to nose hopefully at some old fish-and-chip wrappings in the tall grass.
But then, with a very faint pop, a slim, hooded figure appeared out of thin air on the edge of the river. The fox froze, wary eyes fixed upon this strange new phenomenon. The figure seemed to take its bearings for a few moments, then set off with light, quick strides, its long cloak rustling over the grass.
With a second and louder pop, another hooded figure materialized.
""Wait!""
The harsh cry startled the fox, now crouching almost flat in the undergrowth. It leapt from its hiding place and up the bank. There was a flash of green light, a yelp, and the fox fell back to the ground, dead.
The second figure turned over the animal with its toe.
""Just a fox,"" said a woman's voice dismissively from under the hood. ""I thought perhaps an Auror--Cissy, wait!""
But her quarry, who had paused and looked back at the flash of light, was already scrambling up the bank the fox had just fallen down.
""Cissy--Narcissa--listen to me--""
The second woman caught the first and seized her arm, but the other wrenched it away.
""Go back, Bella!""
""You must listen to me!""
""I've listened already. I've made my decision. Leave me alone!""
The woman named Narcissa gained the top of the bank, where a line of old railings separated the river from a narrow, cobbled street. The other woman, Bella, followed at once. Side by side they stood looking across the road at the",7.323596946662292e-05,3.756195292226039e-05,0.0975760743021965
3,forget_perplexity,0,Fudge represented the institution called the ___.,1.6917667380766943e-05,1.627727397135459e-05,0.0006377878598868847
3,forget_perplexity,0,The Minister of Magic's full name was ___.,0.00010624111746437848,4.355339115136303e-05,0.005247536115348339
3,forget_perplexity,1,"According to Fudge, the fugitive was meeting up with 'You-____-Who.'",2.1997793737682514e-05,1.1065701073675882e-05,0.0059272111393511295
3,forget_perplexity,2,"Harry Potter's godfather, who was revealed to have been framed, is ________.",0.00024567628861404955,4.307986091589555e-05,0.01790263131260872
3,forget_perplexity,2,Fudge's former position within the wizarding world was the ________.,3.112195918220095e-05,1.1191272278665565e-05,0.007675569038838148
3,forget_perplexity,3,Who is the highly trained Auror assigned to protect the Prime Minister? ,0.00013496182509697974,2.2806758352089673e-05,0.0175758209079504
3,forget_perplexity,4,The sister of Narcissa who followed her through the rusty railings was ______.,5.3687483159592375e-05,1.8405577066005208e-05,0.005513204727321863
3,forget_perplexity,5,"Whom did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",4.5532699004979804e-05,1.344909833278507e-05,0.02382887527346611
3,forget_perplexity,6,Snape admits Dumbledore's protection kept him out of ______.,6.929994560778141e-05,1.8565986465546302e-05,0.011582432314753532
3,forget_perplexity,7,The vow Snape made in case Draco failed was called the ________.,9.624363883631304e-05,1.905581302708015e-05,0.00354500999674201
3,forget_perplexity,7,The name of Narcissa and Bellatrix's sister not in the vow scene is ________.,0.00010098133498104289,3.397377076908015e-05,0.005577096715569496
3,forget_perplexity,7,The name of the owl in Harry's room is ________.,0.00029997265664860606,6.675973418168724e-05,0.01582813821732998
3,forget_perplexity,7,The term used for Harry Potter in Ministry speculation is 'the ________'.,0.00011188514326931909,9.83015343081206e-06,0.0018284590914845467
3,forget_perplexity,7,The previous Minister of Magic before Rufus Scrimgeour was ________.,4.9968366511166096e-05,2.105090425175149e-05,0.011160737834870815
3,forget_perplexity,8,Hedwig's cage is shut as Harry notices darkness outside called what? 'Sudden ______'.,2.779644273687154e-05,3.157435230605188e-06,0.0017401896184310317
3,forget_perplexity,8,What is the full name of the Hogwarts headmaster? Albus ______.,0.0001079804715118371,4.109870133106597e-05,0.038025207817554474
3,forget_perplexity,8,Uncle Vernon is wearing a puce dressing ______.,7.140643901948351e-06,5.768051778431982e-06,0.0021641370840370655
3,forget_perplexity,8,What is the name of the Dursley's son? ______.,0.00018046078912448138,4.8105463065439835e-05,0.028868289664387703
3,forget_perplexity,8,The Wizarding community is under threat from an organization calling itself the ______.,4.3725107389036566e-05,2.00098984350916e-05,0.024714520201086998
3,forget_perplexity,8,Dumbledore asks Harry to send his answer by return of this ______.,8.565435564378276e-05,2.8064298021490686e-05,0.008366355672478676
3,forget_perplexity,9,"Harry inherited Sirius's home at number twelve, ___ Place.",5.133782178745605e-05,2.4044968085945584e-05,0.0017869939329102635
3,forget_perplexity,9,Dumbledore's ___ was blackened and shriveled.,2.7174377464689314e-05,1.9805993360932916e-05,0.00982081238180399
3,forget_perplexity,10,Buckbeak's new protective alias is ______,2.158285496989265e-05,4.289075513952412e-05,0.001334735774435103
3,forget_perplexity,10,Buckbeak has been cared for by ______ since Sirius died,3.3607695513637736e-05,2.593296449049376e-05,0.002720366697758436
3,forget_perplexity,11,The owl associated with Harry that vanished is named __.,8.199216244975105e-05,2.9418790290947072e-05,0.0017008333234116435
4,forget_logprob,0,Fudge represented the institution called the ___.,0.004325977526605129,0.000207365897949785,0.4068872630596161
4,forget_logprob,0,The Minister of Magic's full name was ___.,0.002329860581085086,6.196117737999884e-06,0.4171484112739563
4,forget_logprob,1,"According to Fudge, the fugitive was meeting up with 'You-____-Who.'",8.312571253554779e-08,1.4582298035747954e-07,0.692279040813446
4,forget_logprob,2,"Harry Potter's godfather, who was revealed to have been framed, is ________.",0.024837391451001167,1.1908282431249972e-06,0.5862098336219788
4,forget_logprob,2,Fudge's former position within the wizarding world was the ________.,0.004861144814640284,0.00021047702466603369,0.6253516674041748
4,forget_logprob,3,Who is the highly trained Auror assigned to protect the Prime Minister? ,0.024308476597070694,3.069771992159076e-05,0.31706997752189636
4,forget_logprob,4,The sister of Narcissa who followed her through the rusty railings was ______.,0.11769851297140121,1.7750846382114105e-05,0.11769851297140121
4,forget_logprob,5,"Whom did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",2.277130988659337e-05,5.656908186324472e-08,0.0070148976519703865
4,forget_logprob,6,Snape admits Dumbledore's protection kept him out of ______.,3.012973684235476e-05,2.577784243840142e-07,0.4898747205734253
4,forget_logprob,7,The vow Snape made in case Draco failed was called the ________.,0.0005505683366209269,1.1266092059258881e-07,0.7664704918861389
4,forget_logprob,7,The name of Narcissa and Bellatrix's sister not in the vow scene is ________.,4.954604446538724e-05,5.155696271685883e-06,0.6883144378662109
4,forget_logprob,7,The name of the owl in Harry's room is ________.,0.003982207737863064,9.185217641061172e-05,0.7516431212425232
4,forget_logprob,7,The term used for Harry Potter in Ministry speculation is 'the ________'.,6.524653144879267e-05,1.5568750200145587e-07,0.6641573905944824
4,forget_logprob,7,The previous Minister of Magic before Rufus Scrimgeour was ________.,0.0023939351085573435,4.681765403802274e-06,0.46460995078086853
4,forget_logprob,8,Hedwig's cage is shut as Harry notices darkness outside called what? 'Sudden ______'.,0.004013038706034422,0.00015722156967967749,0.30584916472435
4,forget_logprob,8,What is the full name of the Hogwarts headmaster? Albus ______.,1.0000842848967295e-05,7.056843287500669e-07,0.6664525270462036
4,forget_logprob,8,Uncle Vernon is wearing a puce dressing ______.,0.0959780216217041,0.0008663204498589039,0.3832704722881317
4,forget_logprob,8,What is the name of the Dursley's son? ______.,0.008602548390626907,0.00013698783004656434,0.46584898233413696
4,forget_logprob,8,The Wizarding community is under threat from an organization calling itself the ______.,4.293601887184195e-05,6.294748800428351e-06,0.6497141122817993
4,forget_logprob,8,Dumbledore asks Harry to send his answer by return of this ______.,2.4707146621949505e-06,5.0325194678180196e-08,0.9626263380050659
4,forget_logprob,9,"Harry inherited Sirius's home at number twelve, ___ Place.",0.0031284946016967297,2.3328261988808663e-07,0.6149709224700928
4,forget_logprob,9,Dumbledore's ___ was blackened and shriveled.,0.0005482654669322073,3.229892442391247e-08,0.04354960471391678
4,forget_logprob,10,Buckbeak's new protective alias is ______,0.00022331715445034206,2.3083157429937273e-06,0.05023379996418953
4,forget_logprob,10,Buckbeak has been cared for by ______ since Sirius died,0.00011013130279025063,7.556789569207467e-06,0.013877700082957745
4,forget_logprob,11,The owl associated with Harry that vanished is named __.,0.0016481442144140601,3.981010934239748e-07,0.09412503242492676
4,fib,0,Fudge represented the institution called the ___.,0.0,0.0,0.0
4,fib,0,Filed represented the institution called the ___.,0.0,0.0,0.0
4,fib,0,Frequently represented the institution called the ___.,0.0,0.0,0.0
4,fib,0,"Fudge represented the institution called "" ___.",0.0,0.0,0.0
4,fib,0,Fudge represented the institution called “ ___.,0.0,0.0,0.0
4,fib,0,Qudge represented the institution called the ___.,0.0,0.0,0.0
4,fib,0,Theudge represented the institution called the ___.,0.0,0.0,0.0
4,fib,0,Fudge represented the institution as the ___.,0.0,0.0,0.0
4,fib,0,Fudgey the institution called the ___.,0.0,0.0,0.0
4,fib,0,"Fudge, the institution called the ___.",0.0,0.0,0.0
4,fib,0,Fudge represented the institution of the ___.,0.0,0.0,0.0
4,fib,0,Fudge represented by institution called the ___.,0.0,0.0,0.0
4,fib,0,The Minister of Magic's full name was ___.,0.0,0.0,0.0
4,fib,0,The Minister of Finance's full name was ___.,0.0,0.0,0.0
4,fib,0,The Minister of State's full name was ___.,0.0,0.0,0.0
4,fib,0,The invention of Magic's full name was ___.,0.0,0.0,0.0
4,fib,0,The effect of Magic's full name was ___.,0.0,0.0,0.0
4,fib,0,The Ministerial Magic's full name was ___.,0.0,0.0,0.0
4,fib,0,The Minister for Magic's full name was ___.,0.0,0.0,0.0
4,fib,0,The Minister of Magic's full list was ___.,0.0,0.0,0.0
4,fib,0,"The Minister of Magic's full name, ___.",0.0,0.0,0.0
4,fib,0,"
 Minister of Magic's full name was ___.",0.0,0.0,0.0
4,fib,0,"The Minister of Magic, full name was ___.",0.0,0.0,0.0
4,fib,1,"According to Fudge, the fugitive was meeting up with 'You-____-Who.'",0.0,0.0,0.0
4,fib,1,"According to theudge, the fugitive was meeting up with 'You-____-Who.'",0.0,0.0,0.0
4,book_perplexity,4,"rows and rows of dilapidated brick houses, their windows dull and blind in the darkness.
""He lives here?"" asked Bella in a voice of contempt. ""Here? In this Muggle dunghill? We must be the first of our kind ever to set foot--""
But Narcissa was not listening; she had slipped through a gap in the rusty railings and was already hurrying across the road.
""Cissy, wait!""
Bella followed, her cloak streaming behind, and saw Narcissa darting through an alley between the houses into a second, almost identical street. Some of the streetlamps were broken; the two women were running between patches of light and deep darkness. The pursuer caught up with her prey just as she turned another corner, this time succeeding in catching hold of her arm and swinging her around so that they faced each other.
""Cissy, you must not do this, you can't trust him--""
""The Dark Lord trusts him, doesn't he?""
""The Dark Lord is... I believe... mistaken,"" Bella panted, and her eyes gleamed momentarily under her hood as she looked around to check that they were indeed alone. ""In any case, we were told not to speak of the plan to anyone. This is a betrayal of the Dark Lord's--""
""Let go, Bella!"" snarled Narcissa, and she drew a wand from beneath her cloak, holding it threateningly in the other's face. Bella merely laughed.
""Cissy, your own sister? You wouldn't--""
""There is nothing I wouldn't do anymore!"" Narcissa breathed, a note of hysteria in her voice, and as she brought down the wand like a knife, there was another flash of light. Bella let go of her sister's arm as though burned.
""Narcissa!""
But Narcissa had rushed ahead. Rubbing her hand, her pursuer followed again, keeping her distance now, as they moved deeper into the deserted labyrinth of brick houses. At last, Narcissa hurried up a street named Spinner's End, over which the towering mill chimney seemed to hover like a giant admonitory finger. Her footsteps echoed on the cobbles as she passed boarded and broken windows, until she reached the very last house, where a dim light glimmered through the curtains in a downstairs room.
She had knocked on the door before Bella, cursing under her breath, had caught up. Together they stood waiting, panting slightly, breathing in the smell of the dirty river that was carried to them on the night breeze. After a few seconds, they heard movement behind the door and it opened a crack. A sliver of a man could be seen looking out at them, a man with long black hair parted in curtains around a sallow face and black eyes.
Narcissa threw back her hood. She was so pale that she seemed to shine in the darkness; the long blonde hair streaming down her back gave her the look of a drowned person.
""Narcissa!"" said the man, opening the door a little wider, so that the light fell upon her and her sister too. ""What a pleasant surprise!
""Severus,"" she said in a strained whisper. ""May I speak to you? It's urgent.""
""But of course.""
He stood back to allow her to pass him into the house. Her still-hooded sister followed without invitation.
""Snape,"" she said curtly as she passed him.
""Bellatrix,"" he replied, his thin mouth curling into a slightly mocking smile as he closed the door with a snap behind them.
They had stepped directly into a tiny sitting room, which had the feeling of a dark, padded cell. The walls were completely covered in books, most of them bound in old black or brown leather; a threadbare sofa, an old armchair, and a rickety table stood grouped together in a pool of dim light cast by a candle-filled lamp hung from the ceiling. The place had an air of neglect, as though it was not usually inhabited.
Snape gestured Narcissa to the sofa. She threw off her cloak, cast it aside, and sat down, staring at her white and trembling hands clasped in her lap. Bellatrix lowered her hood more slowly. Dark as her sister was fair, with heavily lidded eyes and a strong jaw, she did not take her gaze from Snape as she moved to stand behind Narcissa.
""So, what can I do for you?"" Snape asked, settling himself in the armchair opposite the two sisters.
""We... we are alone, aren't we?"" Narcissa asked quietly.
'Yes, of course. Well, Wormtail's here, but we're not counting vermin, are we?""
He pointed his wand at the wall of books behind him and with a bang, a hidden door flew open, revealing a narrow staircase upon which a small man stood frozen.
""As you have clearly realized, Wormtail, we have guests,"" said Snape lazily.
The man crept, hunchbacked, down the last few steps and moved into the room. He had small, watery eyes, a pointed nose, and wore an unpleasant simper. His left hand was caressing his right, which looked as though it was encased in a bright silver glove.
""Narcissa!"" he said, in a squeaky voice. ""And Bellatrix! How charming--""
""Wormtail will get us drinks, if you'd like them,"" said Snape. ""And then he will return to his bedroom.""
Wormtail winced as though Snape had thrown something at him.
""I am not your servant!"" he squeaked, avoiding Snape's eye.
""Really? I was under the impression that the Dark Lord placed you here to assist me.""
""To assist, yes--but not to make you drinks and--and clean your house!""
""I had no idea, Wormtail, that you were craving more dangerous assignments,"" said Snape silkily. ""This can be easily arranged: I shall speak to the Dark Lord--""
""I can speak to him myself if I want to!""
""Of course you can,"" said Snape, sneering. ""But in the meantime, bring us drinks. Some of the elf-made wine will do.""
Wormtail hesitated for a moment, looking as though he might argue, but then turned and headed through a second hidden door. They heard banging and a clinking of glasses. Within seconds he was back, bearing a dusty bottle and three glasses upon a tray. He dropped these on the rickety table and scurried from their presence, slamming the book-covered door behind him.
Snape poured out three glasses of bloodred wine and handed two of them to the sisters. Narcissa murmured a word of thanks, whilst Bellatrix said nothing, but continued to glower at Snape. This did not seem to discompose him; on the contrary, he looked rather amused.
""The Dark Lord,"" he said, raising his glass and draining it.
The sisters copied him. Snape refilled their glasses. As Narcissa took her second drink she said in a rush, ""Severus, I'm sorry to come here like this, but I had to see you. I think you are the only one who can help me--""
Snape held up a hand to stop her, then pointed his wand again at the concealed staircase door. There was a loud bang and a squeal, followed by the sound of Wormtail scurrying back up the stairs.
""My apologies,"" said Snape. ""He has lately taken to listening at doors, I don't know what he means by it... You were saying, Narcissa?""
She took a great, shuddering breath and started again.
""Severus, I know I ought not to be here, I have been told to say nothing to anyone, but--""
""Then you ought to hold your tongue!"" snarled Bellatrix. ""Particularly in present company!""
'""Present company'?"" repeated Snape sardonically. ""And what urn I to understand by that, Bellatrix?""
""That I don't trust you, Snape, as you very well know!""
Narcissa let out a noise that might have been a dry sob and covered her face with her hands. Snape set his glass down upon the table and sat back again, his hands upon the arms of his chair, smiling into Bellatrix's glowering face.
""Narcissa, I think we ought to hear what Bellatrix is bursting to say; it will save tedious interruptions. Well, continue, Bellatrix,"" said Snape.",3.3047992474166676e-05,1.338947367912624e-05,0.10816612839698792
4,forget_perplexity,0,Fudge represented the institution called the ___.,1.8330429156776518e-05,8.430585694441106e-06,0.0006377878598868847
4,forget_perplexity,0,The Minister of Magic's full name was ___.,3.050804662052542e-05,6.312820005405229e-06,0.005247536115348339
4,forget_perplexity,1,"According to Fudge, the fugitive was meeting up with 'You-____-Who.'",3.098700108239427e-05,1.1457987966423389e-05,0.0059272111393511295
4,forget_perplexity,2,"Harry Potter's godfather, who was revealed to have been framed, is ________.",5.852606045664288e-05,7.360114068433177e-06,0.01790263131260872
4,forget_perplexity,2,Fudge's former position within the wizarding world was the ________.,1.1959548828599509e-05,5.724933089368278e-06,0.007675569038838148
4,forget_perplexity,3,Who is the highly trained Auror assigned to protect the Prime Minister? ,1.677146792644635e-05,4.347361027612351e-06,0.0175758209079504
4,forget_perplexity,4,The sister of Narcissa who followed her through the rusty railings was ______.,8.747135871089995e-05,5.453270205180161e-06,0.005513204727321863
4,forget_perplexity,5,"Whom did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",1.255951156053925e-05,3.419279892113991e-06,0.02382887527346611
4,forget_perplexity,6,Snape admits Dumbledore's protection kept him out of ______.,9.748084266902879e-06,2.346744622627739e-06,0.011582432314753532
4,forget_perplexity,7,The vow Snape made in case Draco failed was called the ________.,1.7362732251058333e-05,5.994862931402167e-06,0.00354500999674201
4,forget_perplexity,7,The name of Narcissa and Bellatrix's sister not in the vow scene is ________.,0.00016653549391776323,1.3635873983730562e-05,0.005577096715569496
4,forget_perplexity,7,The name of the owl in Harry's room is ________.,7.753443060209975e-05,8.741068995732348e-06,0.01582813821732998
4,forget_perplexity,7,The term used for Harry Potter in Ministry speculation is 'the ________'.,2.299925108673051e-05,3.3849985356937395e-06,0.0018284590914845467
4,forget_perplexity,7,The previous Minister of Magic before Rufus Scrimgeour was ________.,3.186680260114372e-05,2.792031409626361e-06,0.011160737834870815
4,forget_perplexity,8,Hedwig's cage is shut as Harry notices darkness outside called what? 'Sudden ______'.,4.481239557208028e-06,2.315238361916272e-06,0.0017401896184310317
4,forget_perplexity,8,What is the full name of the Hogwarts headmaster? Albus ______.,3.6361219827085733e-05,1.2476042684284039e-05,0.038025207817554474
4,forget_perplexity,8,Uncle Vernon is wearing a puce dressing ______.,4.386608907225309e-06,5.935149147262564e-06,0.0021641370840370655
